feed_event_id,timestamp,agent_id,provider_id,event_type,delay_minutes,reported_balance
FEED-000305,2026-06-20T11:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000306,2026-06-20T11:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000307,2026-06-20T11:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000308,2026-06-20T11:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000309,2026-06-20T11:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000310,2026-06-20T11:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000311,2026-06-20T11:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000312,2026-06-20T11:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000313,2026-06-20T11:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000314,2026-06-20T11:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000315,2026-06-20T11:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000316,2026-06-20T11:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000317,2026-06-20T11:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000318,2026-06-20T11:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000319,2026-06-20T11:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000320,2026-06-20T11:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000321,2026-06-20T11:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000322,2026-06-20T11:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000323,2026-06-20T11:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000324,2026-06-20T11:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000325,2026-06-20T12:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000326,2026-06-20T12:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000327,2026-06-20T12:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000328,2026-06-20T12:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000329,2026-06-20T12:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000330,2026-06-20T12:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000331,2026-06-20T12:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000332,2026-06-20T12:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000333,2026-06-20T12:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000334,2026-06-20T12:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000335,2026-06-20T12:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000336,2026-06-20T12:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000337,2026-06-20T12:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000338,2026-06-20T12:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000339,2026-06-20T12:00:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000340,2026-06-20T12:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000341,2026-06-20T12:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000342,2026-06-20T12:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000343,2026-06-20T12:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000344,2026-06-20T12:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000345,2026-06-20T12:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000346,2026-06-20T12:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000347,2026-06-20T12:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000348,2026-06-20T12:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000349,2026-06-20T12:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000350,2026-06-20T12:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000351,2026-06-20T12:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000352,2026-06-20T12:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000353,2026-06-20T12:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000354,2026-06-20T12:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000355,2026-06-20T12:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000356,2026-06-20T12:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000357,2026-06-20T12:10:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000358,2026-06-20T12:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000359,2026-06-20T12:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000360,2026-06-20T12:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000361,2026-06-20T12:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000362,2026-06-20T12:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000363,2026-06-20T12:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000364,2026-06-20T12:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000365,2026-06-20T12:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000366,2026-06-20T12:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000367,2026-06-20T12:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000368,2026-06-20T12:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000369,2026-06-20T12:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000370,2026-06-20T12:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000371,2026-06-20T12:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000372,2026-06-20T12:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000373,2026-06-20T12:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000374,2026-06-20T12:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000375,2026-06-20T12:20:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000376,2026-06-20T12:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000377,2026-06-20T12:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000378,2026-06-20T12:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000379,2026-06-20T12:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000380,2026-06-20T12:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000381,2026-06-20T12:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000382,2026-06-20T12:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000383,2026-06-20T12:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000384,2026-06-20T12:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000385,2026-06-20T12:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000386,2026-06-20T12:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000387,2026-06-20T12:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000388,2026-06-20T12:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000389,2026-06-20T12:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000390,2026-06-20T12:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000391,2026-06-20T12:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000392,2026-06-20T12:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000393,2026-06-20T12:30:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000394,2026-06-20T12:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000395,2026-06-20T12:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000396,2026-06-20T12:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000397,2026-06-20T12:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000398,2026-06-20T12:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000399,2026-06-20T12:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000400,2026-06-20T12:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000401,2026-06-20T12:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000402,2026-06-20T12:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000403,2026-06-20T12:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000404,2026-06-20T12:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000405,2026-06-20T12:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000406,2026-06-20T12:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000407,2026-06-20T12:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000408,2026-06-20T12:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000409,2026-06-20T12:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000410,2026-06-20T12:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000411,2026-06-20T12:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000412,2026-06-20T12:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000413,2026-06-20T12:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000414,2026-06-20T12:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000415,2026-06-20T12:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000416,2026-06-20T12:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000417,2026-06-20T12:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000418,2026-06-20T12:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000419,2026-06-20T12:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000420,2026-06-20T12:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000421,2026-06-20T12:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000422,2026-06-20T12:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000423,2026-06-20T12:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000424,2026-06-20T12:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000425,2026-06-20T12:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000426,2026-06-20T12:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000427,2026-06-20T12:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000428,2026-06-20T12:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000429,2026-06-20T12:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000430,2026-06-20T12:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000431,2026-06-20T12:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000432,2026-06-20T12:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000433,2026-06-20T13:00:00+06:00,AG005,ROCKET,FEED_DELAY,40,
FEED-000434,2026-06-20T13:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000435,2026-06-20T13:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000436,2026-06-20T13:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000437,2026-06-20T13:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000438,2026-06-20T13:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000439,2026-06-20T13:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000440,2026-06-20T13:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000441,2026-06-20T13:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000442,2026-06-20T13:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000443,2026-06-20T13:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000444,2026-06-20T13:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000445,2026-06-20T13:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000446,2026-06-20T13:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000447,2026-06-20T13:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000448,2026-06-20T13:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000449,2026-06-20T13:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000450,2026-06-20T13:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000451,2026-06-20T13:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000452,2026-06-20T13:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000453,2026-06-20T13:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000454,2026-06-20T13:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000455,2026-06-20T13:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000456,2026-06-20T13:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000457,2026-06-20T13:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000458,2026-06-20T13:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000459,2026-06-20T13:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000460,2026-06-20T13:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000461,2026-06-20T13:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000462,2026-06-20T13:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000463,2026-06-20T13:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000464,2026-06-20T13:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000465,2026-06-20T13:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000466,2026-06-20T13:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000467,2026-06-20T13:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000468,2026-06-20T13:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000469,2026-06-20T13:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000470,2026-06-20T13:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000471,2026-06-20T13:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000472,2026-06-20T13:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000473,2026-06-20T13:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000474,2026-06-20T13:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000475,2026-06-20T13:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000476,2026-06-20T13:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000477,2026-06-20T13:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000478,2026-06-20T13:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000479,2026-06-20T13:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000480,2026-06-20T13:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000481,2026-06-20T13:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000482,2026-06-20T13:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000483,2026-06-20T13:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000484,2026-06-20T13:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000485,2026-06-20T13:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000486,2026-06-20T13:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000487,2026-06-20T13:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000488,2026-06-20T13:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000489,2026-06-20T13:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000490,2026-06-20T13:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000491,2026-06-20T13:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000492,2026-06-20T13:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000493,2026-06-20T13:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000494,2026-06-20T13:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000495,2026-06-20T13:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000496,2026-06-20T13:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000497,2026-06-20T13:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000498,2026-06-20T13:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000499,2026-06-20T13:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000500,2026-06-20T13:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000501,2026-06-20T13:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000502,2026-06-20T13:40:00+06:00,AG005,ROCKET,FEED_RECOVERED,0,
FEED-000503,2026-06-20T13:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000504,2026-06-20T13:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000505,2026-06-20T13:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000506,2026-06-20T13:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000507,2026-06-20T13:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000508,2026-06-20T13:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000509,2026-06-20T13:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000510,2026-06-20T13:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000511,2026-06-20T13:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000512,2026-06-20T13:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000513,2026-06-20T13:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000514,2026-06-20T13:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000515,2026-06-20T13:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000516,2026-06-20T13:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000517,2026-06-20T13:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000518,2026-06-20T13:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000519,2026-06-20T13:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000520,2026-06-20T13:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000521,2026-06-20T13:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000522,2026-06-20T13:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000523,2026-06-20T13:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000524,2026-06-20T13:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000525,2026-06-20T13:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000526,2026-06-20T13:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000527,2026-06-20T13:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000528,2026-06-20T13:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000529,2026-06-20T13:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000530,2026-06-20T13:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000531,2026-06-20T13:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000532,2026-06-20T13:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000533,2026-06-20T13:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000534,2026-06-20T13:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000535,2026-06-20T13:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000536,2026-06-20T13:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000537,2026-06-20T13:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000538,2026-06-20T13:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000539,2026-06-20T14:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000540,2026-06-20T14:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000541,2026-06-20T14:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000542,2026-06-20T14:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000543,2026-06-20T14:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000544,2026-06-20T14:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000545,2026-06-20T14:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000546,2026-06-20T14:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000547,2026-06-20T14:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000548,2026-06-20T14:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000549,2026-06-20T14:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000550,2026-06-20T14:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000551,2026-06-20T14:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000552,2026-06-20T14:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000553,2026-06-20T14:00:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000554,2026-06-20T14:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000555,2026-06-20T14:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000556,2026-06-20T14:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000557,2026-06-20T14:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000558,2026-06-20T14:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000559,2026-06-20T14:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000560,2026-06-20T14:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000561,2026-06-20T14:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000562,2026-06-20T14:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000563,2026-06-20T14:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000564,2026-06-20T14:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000565,2026-06-20T14:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000566,2026-06-20T14:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000567,2026-06-20T14:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000568,2026-06-20T14:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000569,2026-06-20T14:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000570,2026-06-20T14:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000571,2026-06-20T14:10:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000572,2026-06-20T14:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000573,2026-06-20T14:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000574,2026-06-20T14:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000575,2026-06-20T14:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000576,2026-06-20T14:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000577,2026-06-20T14:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000578,2026-06-20T14:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000579,2026-06-20T14:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000580,2026-06-20T14:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000581,2026-06-20T14:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000582,2026-06-20T14:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000583,2026-06-20T14:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000584,2026-06-20T14:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000585,2026-06-20T14:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000586,2026-06-20T14:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000587,2026-06-20T14:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000588,2026-06-20T14:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000589,2026-06-20T14:20:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000590,2026-06-20T14:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000591,2026-06-20T14:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000592,2026-06-20T14:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000593,2026-06-20T14:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000594,2026-06-20T14:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000595,2026-06-20T14:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000596,2026-06-20T14:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000597,2026-06-20T14:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000598,2026-06-20T14:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000599,2026-06-20T14:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000600,2026-06-20T14:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000601,2026-06-20T14:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000602,2026-06-20T14:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000603,2026-06-20T14:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000604,2026-06-20T14:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000605,2026-06-20T14:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000606,2026-06-20T14:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000607,2026-06-20T14:30:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000608,2026-06-20T14:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000609,2026-06-20T14:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
