transaction_id,timestamp,agent_id,provider_id,account_id,transaction_type,amount,status,channel
TXN-00000190,2026-06-20T11:24:05+06:00,AG003,BKASH,ACC-AG003-BKASH-0031,CASH_IN,8500,SUCCESS,AGENT
TXN-00000191,2026-06-20T11:24:21+06:00,AG003,BKASH,ACC-AG003-BKASH-0069,CASH_OUT,3600,SUCCESS,AGENT
TXN-00000192,2026-06-20T11:24:21+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0049,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000193,2026-06-20T11:25:26+06:00,AG003,BKASH,ACC-AG003-BKASH-0112,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000194,2026-06-20T11:25:29+06:00,AG006,BKASH,ACC-AG006-BKASH-0098,CASH_OUT,950,SUCCESS,AGENT
TXN-00000195,2026-06-20T11:25:39+06:00,AG002,BKASH,ACC-AG002-BKASH-0056,CASH_OUT,5200,SUCCESS,AGENT
TXN-00000196,2026-06-20T11:26:01+06:00,AG006,BKASH,ACC-AG006-BKASH-0098,CASH_IN,2700,SUCCESS,AGENT
TXN-00000197,2026-06-20T11:26:25+06:00,AG005,BKASH,ACC-AG005-BKASH-0058,CASH_IN,3200,SUCCESS,AGENT
TXN-00000198,2026-06-20T11:27:16+06:00,AG002,BKASH,ACC-AG002-BKASH-0087,CASH_OUT,150,SUCCESS,AGENT
TXN-00000199,2026-06-20T11:27:52+06:00,AG003,BKASH,ACC-AG003-BKASH-0017,CASH_IN,800,SUCCESS,AGENT
TXN-00000200,2026-06-20T11:28:12+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0008,CASH_OUT,6100,SUCCESS,AGENT
TXN-00000201,2026-06-20T11:29:54+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0042,CASH_OUT,8500,SUCCESS,AGENT
TXN-00000202,2026-06-20T11:29:58+06:00,AG002,BKASH,ACC-AG002-BKASH-0066,CASH_OUT,850,SUCCESS,AGENT
TXN-00000203,2026-06-20T11:30:15+06:00,AG002,BKASH,ACC-AG002-BKASH-0066,CASH_IN,11300,SUCCESS,AGENT
TXN-00000204,2026-06-20T11:30:49+06:00,AG002,BKASH,ACC-AG002-BKASH-0081,CASH_OUT,200,SUCCESS,AGENT
TXN-00000205,2026-06-20T11:31:46+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0012,CASH_OUT,450,SUCCESS,AGENT
TXN-00000206,2026-06-20T11:32:49+06:00,AG002,BKASH,ACC-AG002-BKASH-0081,CASH_OUT,8500,SUCCESS,AGENT
TXN-00000207,2026-06-20T11:33:31+06:00,AG002,BKASH,ACC-AG002-BKASH-0040,CASH_OUT,5700,SUCCESS,AGENT
TXN-00000208,2026-06-20T11:34:26+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0102,CASH_OUT,13700,SUCCESS,AGENT
TXN-00000209,2026-06-20T11:34:46+06:00,AG001,BKASH,ACC-AG001-BKASH-0025,CASH_OUT,2300,SUCCESS,AGENT
TXN-00000210,2026-06-20T11:35:19+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0073,CASH_OUT,5600,SUCCESS,AGENT
TXN-00000211,2026-06-20T11:35:19+06:00,AG006,BKASH,ACC-AG006-BKASH-0096,CASH_OUT,600,SUCCESS,AGENT
TXN-00000212,2026-06-20T11:35:43+06:00,AG004,BKASH,ACC-AG004-BKASH-0013,CASH_OUT,7800,SUCCESS,AGENT
TXN-00000213,2026-06-20T11:36:14+06:00,AG006,BKASH,ACC-AG006-BKASH-0053,CASH_OUT,800,SUCCESS,AGENT
TXN-00000214,2026-06-20T11:36:17+06:00,AG001,BKASH,ACC-AG001-BKASH-0005,CASH_OUT,3800,SUCCESS,AGENT
TXN-00000215,2026-06-20T11:36:23+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0063,CASH_OUT,1300,SUCCESS,AGENT
TXN-00000216,2026-06-20T11:36:33+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0102,CASH_OUT,150,SUCCESS,AGENT
TXN-00000217,2026-06-20T11:36:52+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0058,CASH_OUT,14500,SUCCESS,AGENT
TXN-00000218,2026-06-20T11:36:57+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0088,CASH_OUT,10100,SUCCESS,AGENT
TXN-00000219,2026-06-20T11:37:19+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0046,CASH_OUT,7700,SUCCESS,AGENT
TXN-00000220,2026-06-20T11:37:21+06:00,AG001,BKASH,ACC-AG001-BKASH-0095,CASH_OUT,3900,SUCCESS,AGENT
TXN-00000221,2026-06-20T11:37:34+06:00,AG003,BKASH,ACC-AG003-BKASH-0110,CASH_OUT,200,SUCCESS,AGENT
TXN-00000222,2026-06-20T11:38:44+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0030,CASH_IN,1150,SUCCESS,AGENT
TXN-00000223,2026-06-20T11:39:12+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0088,CASH_IN,23000,SUCCESS,AGENT
TXN-00000224,2026-06-20T11:39:26+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0015,CASH_IN,10800,SUCCESS,AGENT
TXN-00000225,2026-06-20T11:39:47+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0067,CASH_IN,7700,SUCCESS,AGENT
TXN-00000226,2026-06-20T11:40:53+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0120,CASH_OUT,100,SUCCESS,AGENT
TXN-00000227,2026-06-20T11:42:43+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0067,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000228,2026-06-20T11:42:59+06:00,AG001,BKASH,ACC-AG001-BKASH-0064,CASH_OUT,800,SUCCESS,AGENT
TXN-00000229,2026-06-20T11:43:28+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0037,CASH_IN,7200,SUCCESS,AGENT
TXN-00000230,2026-06-20T11:44:01+06:00,AG003,BKASH,ACC-AG003-BKASH-0110,CASH_IN,4900,SUCCESS,AGENT
TXN-00000231,2026-06-20T11:45:32+06:00,AG001,BKASH,ACC-AG001-BKASH-0091,CASH_IN,850,SUCCESS,AGENT
TXN-00000232,2026-06-20T11:45:46+06:00,AG003,BKASH,ACC-AG003-BKASH-0029,CASH_IN,4300,SUCCESS,AGENT
TXN-00000233,2026-06-20T11:46:02+06:00,AG004,BKASH,ACC-AG004-BKASH-0042,CASH_OUT,13800,SUCCESS,AGENT
TXN-00000234,2026-06-20T11:46:24+06:00,AG002,BKASH,ACC-AG002-BKASH-0007,CASH_OUT,1250,SUCCESS,AGENT
TXN-00000235,2026-06-20T11:47:57+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0069,CASH_OUT,150,SUCCESS,AGENT
TXN-00000236,2026-06-20T11:48:01+06:00,AG006,BKASH,ACC-AG006-BKASH-0059,CASH_OUT,1150,SUCCESS,AGENT
TXN-00000237,2026-06-20T11:49:28+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0093,CASH_IN,300,SUCCESS,AGENT
TXN-00000238,2026-06-20T11:49:37+06:00,AG003,BKASH,ACC-AG003-BKASH-0100,CASH_IN,11200,SUCCESS,AGENT
TXN-00000239,2026-06-20T11:51:02+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0037,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000240,2026-06-20T11:53:20+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0061,CASH_OUT,700,SUCCESS,AGENT
TXN-00000241,2026-06-20T11:53:38+06:00,AG002,BKASH,ACC-AG002-BKASH-0028,CASH_OUT,6800,SUCCESS,AGENT
TXN-00000242,2026-06-20T11:54:30+06:00,AG003,BKASH,ACC-AG003-BKASH-0043,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000243,2026-06-20T11:55:00+06:00,AG005,BKASH,ACC-AG005-BKASH-0024,CASH_OUT,2900,SUCCESS,AGENT
TXN-00000244,2026-06-20T11:55:05+06:00,AG003,BKASH,ACC-AG003-BKASH-0096,CASH_OUT,500,SUCCESS,AGENT
TXN-00000245,2026-06-20T11:55:20+06:00,AG003,BKASH,ACC-AG003-BKASH-0038,CASH_IN,700,SUCCESS,AGENT
TXN-00000246,2026-06-20T11:55:41+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0013,CASH_IN,5300,SUCCESS,AGENT
TXN-00000247,2026-06-20T11:55:48+06:00,AG006,BKASH,ACC-AG006-BKASH-0074,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000248,2026-06-20T11:56:53+06:00,AG003,BKASH,ACC-AG003-BKASH-0083,CASH_OUT,7400,SUCCESS,AGENT
TXN-00000249,2026-06-20T11:56:54+06:00,AG002,BKASH,ACC-AG002-BKASH-0045,CASH_OUT,4800,SUCCESS,AGENT
TXN-00000250,2026-06-20T11:57:52+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0058,CASH_IN,12300,SUCCESS,AGENT
TXN-00000251,2026-06-20T11:57:54+06:00,AG005,BKASH,ACC-AG005-BKASH-0005,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000252,2026-06-20T11:57:56+06:00,AG003,BKASH,ACC-AG003-BKASH-0038,CASH_IN,4000,SUCCESS,AGENT
TXN-00000253,2026-06-20T11:58:13+06:00,AG004,BKASH,ACC-AG004-BKASH-0036,CASH_OUT,250,SUCCESS,AGENT
TXN-00000254,2026-06-20T11:59:05+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0078,CASH_IN,400,SUCCESS,AGENT
TXN-00000255,2026-06-20T11:59:07+06:00,AG002,BKASH,ACC-AG002-BKASH-0051,CASH_IN,15000,SUCCESS,AGENT
TXN-00000256,2026-06-20T11:59:45+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0006,CASH_OUT,1050,SUCCESS,AGENT
TXN-00000257,2026-06-20T11:59:49+06:00,AG004,BKASH,ACC-AG004-BKASH-0078,CASH_OUT,300,SUCCESS,AGENT
TXN-00000258,2026-06-20T12:00:10+06:00,AG001,BKASH,ACC-AG001-BKASH-0029,CASH_IN,4300,SUCCESS,AGENT
TXN-00000259,2026-06-20T12:00:33+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0101,CASH_OUT,500,SUCCESS,AGENT
TXN-00000260,2026-06-20T12:00:53+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,10700,SUCCESS,AGENT
TXN-00000261,2026-06-20T12:00:57+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0006,CASH_OUT,2000,SUCCESS,AGENT
TXN-00000262,2026-06-20T12:01:03+06:00,AG003,BKASH,ACC-AG003-BKASH-0108,CASH_OUT,2500,SUCCESS,AGENT
TXN-00000263,2026-06-20T12:01:52+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0095,CASH_OUT,800,SUCCESS,AGENT
TXN-00000264,2026-06-20T12:02:29+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,8600,SUCCESS,AGENT
TXN-00000265,2026-06-20T12:02:38+06:00,AG005,BKASH,ACC-AG005-BKASH-0001,CASH_OUT,2200,SUCCESS,AGENT
TXN-00000266,2026-06-20T12:02:46+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0095,CASH_IN,7700,SUCCESS,AGENT
TXN-00000267,2026-06-20T12:03:12+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0054,CASH_IN,5400,SUCCESS,AGENT
TXN-00000268,2026-06-20T12:03:12+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0057,CASH_OUT,3400,SUCCESS,AGENT
TXN-00000269,2026-06-20T12:03:14+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0078,CASH_OUT,16000,SUCCESS,AGENT
TXN-00000270,2026-06-20T12:04:06+06:00,AG003,BKASH,ACC-AG003-BKASH-0055,CASH_IN,1900,SUCCESS,AGENT
TXN-00000271,2026-06-20T12:04:09+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0040,CASH_IN,3300,SUCCESS,AGENT
TXN-00000272,2026-06-20T12:04:36+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0076,CASH_OUT,1050,SUCCESS,AGENT
TXN-00000273,2026-06-20T12:04:40+06:00,AG002,BKASH,S2-AG002-012,CASH_IN,10900,SUCCESS,AGENT
TXN-00000274,2026-06-20T12:05:36+06:00,AG006,BKASH,ACC-AG006-BKASH-0037,CASH_IN,12100,SUCCESS,AGENT
TXN-00000275,2026-06-20T12:06:20+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,10900,SUCCESS,AGENT
TXN-00000276,2026-06-20T12:06:48+06:00,AG003,BKASH,ACC-AG003-BKASH-0085,CASH_IN,5000,SUCCESS,AGENT
TXN-00000277,2026-06-20T12:08:04+06:00,AG003,BKASH,ACC-AG003-BKASH-0007,CASH_IN,350,SUCCESS,AGENT
TXN-00000278,2026-06-20T12:08:41+06:00,AG002,BKASH,S2-AG002-014,CASH_IN,9900,SUCCESS,AGENT
TXN-00000279,2026-06-20T12:09:08+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0066,CASH_IN,10900,FAILED,AGENT
TXN-00000280,2026-06-20T12:09:13+06:00,AG002,BKASH,ACC-AG002-BKASH-0008,CASH_IN,13100,SUCCESS,AGENT
TXN-00000281,2026-06-20T12:10:40+06:00,AG002,BKASH,S2-AG002-017,CASH_IN,9400,SUCCESS,AGENT
TXN-00000282,2026-06-20T12:12:21+06:00,AG001,BKASH,ACC-AG001-BKASH-0106,CASH_IN,14200,SUCCESS,AGENT
TXN-00000283,2026-06-20T12:12:44+06:00,AG002,BKASH,S2-AG002-012,CASH_IN,9400,SUCCESS,AGENT
TXN-00000284,2026-06-20T12:12:47+06:00,AG003,BKASH,ACC-AG003-BKASH-0003,CASH_OUT,4300,SUCCESS,AGENT
TXN-00000285,2026-06-20T12:12:53+06:00,AG003,BKASH,ACC-AG003-BKASH-0003,CASH_IN,1200,SUCCESS,AGENT
TXN-00000286,2026-06-20T12:13:29+06:00,AG005,BKASH,ACC-AG005-BKASH-0083,CASH_OUT,1150,SUCCESS,AGENT
TXN-00000287,2026-06-20T12:14:03+06:00,AG003,BKASH,ACC-AG003-BKASH-0095,CASH_OUT,5000,SUCCESS,AGENT
TXN-00000288,2026-06-20T12:14:31+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0075,CASH_OUT,5800,SUCCESS,AGENT
TXN-00000289,2026-06-20T12:14:32+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,8800,SUCCESS,AGENT
TXN-00000290,2026-06-20T12:14:50+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0094,CASH_IN,900,SUCCESS,AGENT
TXN-00000291,2026-06-20T12:16:00+06:00,AG004,BKASH,ACC-AG004-BKASH-0049,CASH_IN,500,SUCCESS,AGENT
TXN-00000292,2026-06-20T12:16:33+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0068,CASH_OUT,3800,SUCCESS,AGENT
TXN-00000293,2026-06-20T12:16:34+06:00,AG006,BKASH,ACC-AG006-BKASH-0016,CASH_OUT,1100,SUCCESS,AGENT
TXN-00000294,2026-06-20T12:16:52+06:00,AG002,BKASH,S2-AG002-012,CASH_IN,10300,SUCCESS,AGENT
TXN-00000295,2026-06-20T12:16:56+06:00,AG003,BKASH,ACC-AG003-BKASH-0111,CASH_IN,4300,SUCCESS,AGENT
TXN-00000296,2026-06-20T12:17:01+06:00,AG004,BKASH,ACC-AG004-BKASH-0078,CASH_IN,14700,SUCCESS,AGENT
TXN-00000297,2026-06-20T12:17:06+06:00,AG003,BKASH,ACC-AG003-BKASH-0027,CASH_OUT,2100,SUCCESS,AGENT
TXN-00000298,2026-06-20T12:17:18+06:00,AG006,BKASH,ACC-AG006-BKASH-0083,CASH_OUT,7300,SUCCESS,AGENT
TXN-00000299,2026-06-20T12:17:54+06:00,AG001,BKASH,ACC-AG001-BKASH-0001,CASH_IN,8900,SUCCESS,AGENT
TXN-00000300,2026-06-20T12:17:55+06:00,AG002,BKASH,ACC-AG002-BKASH-0054,CASH_OUT,2500,SUCCESS,AGENT
TXN-00000301,2026-06-20T12:18:04+06:00,AG002,BKASH,ACC-AG002-BKASH-0072,CASH_IN,3600,SUCCESS,AGENT
TXN-00000302,2026-06-20T12:18:11+06:00,AG002,BKASH,S2-AG002-002,CASH_IN,8000,SUCCESS,AGENT
TXN-00000303,2026-06-20T12:18:13+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0006,CASH_OUT,350,SUCCESS,AGENT
TXN-00000304,2026-06-20T12:18:41+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0074,CASH_IN,7900,SUCCESS,AGENT
TXN-00000305,2026-06-20T12:19:18+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0061,CASH_OUT,8500,SUCCESS,AGENT
TXN-00000306,2026-06-20T12:20:09+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0092,CASH_IN,2100,SUCCESS,AGENT
TXN-00000307,2026-06-20T12:20:12+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,10100,SUCCESS,AGENT
TXN-00000308,2026-06-20T12:20:44+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0072,CASH_OUT,9600,SUCCESS,AGENT
TXN-00000309,2026-06-20T12:21:08+06:00,AG001,BKASH,ACC-AG001-BKASH-0103,CASH_IN,5800,SUCCESS,AGENT
TXN-00000310,2026-06-20T12:22:22+06:00,AG002,BKASH,S2-AG002-009,CASH_IN,10600,SUCCESS,AGENT
TXN-00000311,2026-06-20T12:23:47+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0048,CASH_OUT,2600,SUCCESS,AGENT
TXN-00000312,2026-06-20T12:23:52+06:00,AG003,BKASH,ACC-AG003-BKASH-0038,CASH_OUT,3800,SUCCESS,AGENT
TXN-00000313,2026-06-20T12:24:25+06:00,AG002,BKASH,S2-AG002-018,CASH_IN,10000,SUCCESS,AGENT
TXN-00000314,2026-06-20T12:24:30+06:00,AG001,BKASH,ACC-AG001-BKASH-0030,CASH_IN,9500,SUCCESS,AGENT
TXN-00000315,2026-06-20T12:24:33+06:00,AG002,BKASH,ACC-AG002-BKASH-0012,CASH_IN,250,SUCCESS,AGENT
TXN-00000316,2026-06-20T12:24:50+06:00,AG004,BKASH,ACC-AG004-BKASH-0078,CASH_OUT,1000,SUCCESS,AGENT
TXN-00000317,2026-06-20T12:25:29+06:00,AG006,BKASH,ACC-AG006-BKASH-0016,CASH_IN,6200,SUCCESS,AGENT
TXN-00000318,2026-06-20T12:25:45+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0083,CASH_OUT,400,SUCCESS,AGENT
TXN-00000319,2026-06-20T12:26:09+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0084,CASH_IN,350,SUCCESS,AGENT
TXN-00000320,2026-06-20T12:26:19+06:00,AG002,BKASH,S2-AG002-001,CASH_IN,10300,SUCCESS,AGENT
TXN-00000321,2026-06-20T12:26:27+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0068,CASH_OUT,11600,SUCCESS,AGENT
TXN-00000322,2026-06-20T12:26:55+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0057,CASH_OUT,5200,SUCCESS,AGENT
TXN-00000323,2026-06-20T12:27:00+06:00,AG003,BKASH,ACC-AG003-BKASH-0084,CASH_IN,200,SUCCESS,AGENT
TXN-00000324,2026-06-20T12:27:06+06:00,AG001,BKASH,ACC-AG001-BKASH-0083,CASH_OUT,4100,SUCCESS,AGENT
TXN-00000325,2026-06-20T12:27:41+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0054,CASH_OUT,1100,SUCCESS,AGENT
TXN-00000326,2026-06-20T12:28:47+06:00,AG002,BKASH,S2-AG002-016,CASH_IN,9500,SUCCESS,AGENT
TXN-00000327,2026-06-20T12:30:23+06:00,AG003,BKASH,ACC-AG003-BKASH-0109,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000328,2026-06-20T12:30:47+06:00,AG002,BKASH,S2-AG002-016,CASH_IN,9500,FAILED,AGENT
TXN-00000329,2026-06-20T12:31:04+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0017,CASH_OUT,14800,SUCCESS,AGENT
TXN-00000330,2026-06-20T12:31:18+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0062,CASH_OUT,1600,SUCCESS,AGENT
TXN-00000331,2026-06-20T12:31:22+06:00,AG003,BKASH,ACC-AG003-BKASH-0100,CASH_OUT,2700,SUCCESS,AGENT
TXN-00000332,2026-06-20T12:31:32+06:00,AG001,BKASH,ACC-AG001-BKASH-0039,CASH_OUT,1150,SUCCESS,AGENT
TXN-00000333,2026-06-20T12:31:43+06:00,AG003,BKASH,ACC-AG003-BKASH-0097,CASH_IN,5300,SUCCESS,AGENT
TXN-00000334,2026-06-20T12:31:50+06:00,AG005,BKASH,ACC-AG005-BKASH-0058,CASH_OUT,15500,SUCCESS,AGENT
TXN-00000335,2026-06-20T12:32:25+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0008,CASH_OUT,4400,SUCCESS,AGENT
TXN-00000336,2026-06-20T12:32:30+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0005,CASH_OUT,4900,SUCCESS,AGENT
TXN-00000337,2026-06-20T12:32:36+06:00,AG002,BKASH,ACC-AG002-BKASH-0017,CASH_IN,4700,FAILED,AGENT
TXN-00000338,2026-06-20T12:32:57+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0036,CASH_OUT,14100,SUCCESS,AGENT
TXN-00000339,2026-06-20T12:33:24+06:00,AG004,BKASH,ACC-AG004-BKASH-0078,CASH_IN,2000,SUCCESS,AGENT
TXN-00000340,2026-06-20T12:33:59+06:00,AG006,BKASH,ACC-AG006-BKASH-0052,CASH_OUT,1600,SUCCESS,AGENT
TXN-00000341,2026-06-20T12:34:18+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0067,CASH_IN,19000,SUCCESS,AGENT
TXN-00000342,2026-06-20T12:35:11+06:00,AG005,BKASH,ACC-AG005-BKASH-0067,CASH_OUT,1000,SUCCESS,AGENT
TXN-00000343,2026-06-20T12:35:36+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0039,CASH_OUT,3500,SUCCESS,AGENT
TXN-00000344,2026-06-20T12:37:51+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0100,CASH_OUT,1000,SUCCESS,AGENT
TXN-00000345,2026-06-20T12:38:10+06:00,AG003,BKASH,ACC-AG003-BKASH-0086,CASH_OUT,1000,SUCCESS,AGENT
TXN-00000346,2026-06-20T12:39:05+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0118,CASH_OUT,5900,SUCCESS,AGENT
TXN-00000347,2026-06-20T12:40:03+06:00,AG005,BKASH,ACC-AG005-BKASH-0002,CASH_OUT,6200,SUCCESS,AGENT
TXN-00000348,2026-06-20T12:40:31+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0045,CASH_IN,16000,SUCCESS,AGENT
TXN-00000349,2026-06-20T12:40:55+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0028,CASH_IN,13100,SUCCESS,AGENT
TXN-00000350,2026-06-20T12:40:58+06:00,AG003,BKASH,ACC-AG003-BKASH-0062,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000351,2026-06-20T12:42:25+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0005,CASH_IN,4700,SUCCESS,AGENT
TXN-00000352,2026-06-20T12:42:37+06:00,AG001,BKASH,ACC-AG001-BKASH-0039,CASH_OUT,12800,SUCCESS,AGENT
TXN-00000353,2026-06-20T12:43:14+06:00,AG001,BKASH,ACC-AG001-BKASH-0009,CASH_IN,15000,SUCCESS,AGENT
TXN-00000354,2026-06-20T12:46:03+06:00,AG005,BKASH,ACC-AG005-BKASH-0023,CASH_OUT,2600,SUCCESS,AGENT
TXN-00000355,2026-06-20T12:46:10+06:00,AG004,BKASH,ACC-AG004-BKASH-0053,CASH_IN,3200,SUCCESS,AGENT
TXN-00000356,2026-06-20T12:47:24+06:00,AG006,BKASH,ACC-AG006-BKASH-0002,CASH_OUT,5300,SUCCESS,AGENT
TXN-00000357,2026-06-20T12:47:29+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0107,CASH_IN,7400,SUCCESS,AGENT
TXN-00000358,2026-06-20T12:47:35+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0077,CASH_IN,11100,SUCCESS,AGENT
TXN-00000359,2026-06-20T12:47:56+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0023,CASH_IN,9700,SUCCESS,AGENT
TXN-00000360,2026-06-20T12:48:57+06:00,AG003,BKASH,ACC-AG003-BKASH-0015,CASH_OUT,1900,SUCCESS,AGENT
TXN-00000361,2026-06-20T12:49:26+06:00,AG006,BKASH,ACC-AG006-BKASH-0054,CASH_IN,1450,SUCCESS,AGENT
TXN-00000362,2026-06-20T12:50:23+06:00,AG002,BKASH,ACC-AG002-BKASH-0053,CASH_IN,5300,FAILED,AGENT
TXN-00000363,2026-06-20T12:53:04+06:00,AG004,BKASH,ACC-AG004-BKASH-0070,CASH_IN,9600,SUCCESS,AGENT
TXN-00000364,2026-06-20T12:54:25+06:00,AG004,BKASH,ACC-AG004-BKASH-0070,CASH_IN,14600,SUCCESS,AGENT
TXN-00000365,2026-06-20T12:55:16+06:00,AG001,BKASH,ACC-AG001-BKASH-0025,CASH_IN,4800,SUCCESS,AGENT
TXN-00000366,2026-06-20T12:55:20+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0049,CASH_OUT,27000,SUCCESS,AGENT
TXN-00000367,2026-06-20T12:56:07+06:00,AG004,BKASH,ACC-AG004-BKASH-0070,CASH_IN,12800,SUCCESS,AGENT
TXN-00000368,2026-06-20T12:57:11+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0008,CASH_IN,7000,SUCCESS,AGENT
TXN-00000369,2026-06-20T12:57:30+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0057,CASH_IN,700,SUCCESS,AGENT
TXN-00000370,2026-06-20T12:57:40+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0091,CASH_OUT,3900,SUCCESS,AGENT
TXN-00000371,2026-06-20T12:59:18+06:00,AG004,BKASH,ACC-AG004-BKASH-0074,CASH_IN,3700,SUCCESS,AGENT
TXN-00000372,2026-06-20T13:00:16+06:00,AG006,BKASH,ACC-AG006-BKASH-0056,CASH_OUT,4000,SUCCESS,AGENT
TXN-00000373,2026-06-20T13:01:59+06:00,AG003,BKASH,ACC-AG003-BKASH-0028,CASH_IN,3000,SUCCESS,AGENT
TXN-00000374,2026-06-20T13:02:12+06:00,AG004,BKASH,ACC-AG004-BKASH-0049,CASH_IN,16500,SUCCESS,AGENT
TXN-00000375,2026-06-20T13:02:50+06:00,AG006,BKASH,ACC-AG006-BKASH-0079,CASH_OUT,14100,SUCCESS,AGENT
TXN-00000376,2026-06-20T13:03:14+06:00,AG004,BKASH,ACC-AG004-BKASH-0049,CASH_IN,3700,SUCCESS,AGENT
TXN-00000377,2026-06-20T13:03:49+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0017,CASH_IN,1150,SUCCESS,AGENT
TXN-00000378,2026-06-20T13:04:14+06:00,AG002,BKASH,ACC-AG002-BKASH-0017,CASH_IN,1350,SUCCESS,AGENT
TXN-00000379,2026-06-20T13:05:37+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0042,CASH_IN,4800,SUCCESS,AGENT
TXN-00000380,2026-06-20T13:05:44+06:00,AG004,BKASH,ACC-AG004-BKASH-0063,CASH_OUT,6200,SUCCESS,AGENT
TXN-00000381,2026-06-20T13:05:55+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0022,CASH_OUT,350,SUCCESS,AGENT
